user_id,age,gender,relationship_to_receiver,occasion,budget,interests,receiver_personality,receiver_age_group,gift_type,gift_name,product_price,rating,is_top_selling,small_business,relationship_closeness,giver_preference_style,gift_meaningfulness
4871,24,Female,Teacher,Anniversary,1986,Home Decor,Practical,Senior,Book,Motivational Book,1794,4,Yes,No,distant,practical,Low
4872,23,Male,Teacher,Festival,603,Music,Emotional,Adult,Book,Science Guide,547,2,Yes,No,distant,practical,Low
4873,31,Female,Partner,Birthday,404,Home Decor,Extrovert,Child,Book,Fiction Novel,498,1,No,Yes,very close,practical,Medium
4874,39,Male,Teacher,Birthday,1077,Fashion,Creative,Adult,Fashion Item,Wallet,1097,5,No,Yes,neutral,luxury,Low
4875,27,Male,Family,Festival,4542,Fashion,Creative,Teen,Book,Fiction Novel,4751,1,No,Yes,very close,practical,Medium
4876,40,Female,Teacher,Birthday,1711,Home Decor,Emotional,Child,Electronics,Bluetooth Earbuds,1966,1,No,Yes,neutral,practical,Medium
4877,35,Male,Colleague,Anniversary,3013,Fashion,Practical,Teen,Accessory,Bracelet,3154,2,Yes,Yes,distant,fun,Low
4878,46,Male,Friend,Graduation,532,Fashion,Introvert,Teen,Handmade Craft,Customized Keychain,827,3,Yes,Yes,neutral,sentimental,High
4879,53,Male,Friend,Farewell,3237,Fitness,Creative,Adult,Accessory,Neck Chain,3288,2,Yes,Yes,close,fun,Medium
4880,37,Female,Friend,Graduation,1944,Home Decor,Practical,Adult,Accessory,Neck Chain,1948,4,Yes,Yes,close,fun,Low
4881,53,Male,Friend,Farewell,3237,Fitness,Creative,Adult,Accessory,Neck Chain,3288,2,Yes,Yes,neutral,fun,High
4882,36,Male,Friend,Festival,4496,Fitness,Creative,Adult,Grooming Set,Skincare Kit,4262,3,No,No,close,practical,High
4883,51,Female,Family,Valentine's Day,2808,Art,Practical,Senior,Personalized Gift,Name Printed Mug,2975,3,No,Yes,very close,sentimental,High
4884,55,Female,Partner,Anniversary,4764,Travel,Creative,Adult,Electronics,Portable Speaker,4756,3,Yes,Yes,very close,practical,High
4885,51,Female,Family,Anniversary,1099,Music,Extrovert,Teen,Handmade Craft,Handcrafted Candle,1275,3,Yes,No,very close,sentimental,Medium
4886,41,Female,Friend,Graduation,4461,Travel,Practical,Adult,Fashion Item,Wrist Watch,4565,2,No,No,neutral,luxury,Medium
4887,52,Male,Teacher,Graduation,3108,Tech,Introvert,Adult,Personalized Gift,Engraved Pen,3091,4,Yes,Yes,distant,sentimental,Medium
4888,38,Male,Teacher,Farewell,4330,Home Decor,Creative,Teen,Home Decor,Aroma Diffuser,4041,2,Yes,No,neutral,luxury,High
4889,42,Female,Friend,Graduation,3436,Fashion,Creative,Child,Home Decor,Aroma Diffuser,3160,3,Yes,No,neutral,luxury,High
4890,59,Female,Partner,Graduation,2716,Travel,Practical,Senior,Handmade Craft,Handmade Greeting Card,2802,5,No,Yes,very close,sentimental,Medium
4891,56,Female,Friend,Anniversary,3201,Travel,Extrovert,Adult,Handmade Craft,Customized Keychain,3124,4,Yes,Yes,neutral,sentimental,High
4892,40,Female,Teacher,Birthday,1711,Home Decor,Emotional,Child,Electronics,Bluetooth Earbuds,1966,1,No,Yes,neutral,practical,Medium
4893,51,Female,Colleague,Anniversary,2149,Travel,Practical,Senior,Accessory,Neck Chain,2295,4,Yes,Yes,distant,fun,Low
4894,21,Female,Family,Birthday,3022,Gaming,Introvert,Adult,Fashion Item,Stylish T-shirt,3170,4,Yes,No,close,luxury,Medium
4895,40,Female,Colleague,Farewell,4436,Fashion,Introvert,Adult,Home Decor,Mini Indoor Plant,4345,5,No,Yes,neutral,luxury,Medium
4896,28,Female,Family,Graduation,3291,Fashion,Emotional,Child,Accessory,Cap,3389,4,Yes,Yes,very close,fun,High
4897,33,Female,Teacher,Valentine's Day,1341,Home Decor,Extrovert,Teen,Accessory,Neck Chain,1282,4,No,No,distant,fun,Medium
4898,33,Female,Teacher,Festival,3739,Art,Emotional,Senior,Book,Fiction Novel,3972,4,No,Yes,distant,practical,Medium
4899,39,Male,Teacher,Birthday,1077,Fashion,Creative,Adult,Fashion Item,Wallet,1097,5,No,Yes,neutral,luxury,High
4900,18,Female,Friend,Anniversary,1391,Home Decor,Emotional,Child,Electronics,Smart Watch,1178,4,No,No,neutral,practical,High
4901,54,Female,Colleague,Farewell,2440,Books,Emotional,Senior,Handmade Craft,Handcrafted Candle,2435,1,No,No,distant,sentimental,High
4902,37,Male,Partner,Anniversary,3177,Home Decor,Emotional,Adult,Electronics,Fitness Band,3037,3,No,Yes,very close,practical,High
4903,26,Female,Teacher,Festival,232,Music,Introvert,Adult,Home Decor,Wall Art Frame,270,1,Yes,Yes,distant,luxury,Low
4904,30,Male,Colleague,Festival,1802,Books,Practical,Teen,Fashion Item,Sling Bag,1801,1,Yes,No,distant,luxury,Medium
4905,24,Female,Family,Graduation,2829,Music,Practical,Teen,Toy,Remote Car,2907,1,No,Yes,close,fun,Medium
4906,54,Female,Friend,Anniversary,2077,Art,Introvert,Senior,Book,Motivational Book,2025,2,Yes,Yes,neutral,practical,Low
4907,22,Female,Teacher,Valentine's Day,452,Music,Emotional,Child,Accessory,Sunglasses,316,2,Yes,Yes,neutral,fun,Low
4908,18,Female,Teacher,Festival,1337,Books,Introvert,Adult,Personalized Gift,Name Printed Mug,1506,1,No,Yes,neutral,sentimental,Medium
4909,31,Female,Friend,Anniversary,4422,Gaming,Introvert,Child,Grooming Set,Perfume Set,4420,3,Yes,Yes,close,practical,Medium
4910,29,Male,Colleague,Farewell,1623,Books,Extrovert,Teen,Accessory,Neck Chain,1335,2,Yes,No,distant,fun,Low
4911,57,Female,Colleague,Graduation,4214,Travel,Practical,Adult,Personalized Gift,Customized Photo Frame,4084,3,No,Yes,neutral,sentimental,High
4912,19,Female,Family,Valentine's Day,1840,Books,Extrovert,Child,Accessory,Cap,2078,4,Yes,No,very close,fun,High
4913,27,Female,Colleague,Valentine's Day,2077,Gaming,Extrovert,Teen,Grooming Set,Perfume Set,2233,3,Yes,Yes,neutral,practical,Medium
4914,47,Male,Family,Birthday,1197,Fashion,Practical,Teen,Fashion Item,Stylish T-shirt,1256,2,No,Yes,very close,luxury,High
4915,56,Female,Colleague,Festival,2331,Fitness,Emotional,Adult,Toy,Puzzle Game,2355,1,No,No,neutral,fun,Low
4916,58,Male,Family,Graduation,276,Travel,Introvert,Child,Accessory,Neck Chain,476,2,No,Yes,close,fun,Low
4917,19,Male,Teacher,Valentine's Day,3132,Fashion,Emotional,Teen,Fashion Item,Wallet,3308,2,Yes,Yes,distant,luxury,Low
4918,21,Female,Family,Farewell,3993,Music,Creative,Teen,Home Decor,Mini Indoor Plant,3913,2,No,Yes,close,luxury,Low
4919,26,Male,Colleague,Valentine's Day,3949,Home Decor,Practical,Teen,Personalized Gift,Engraved Pen,3784,4,No,No,neutral,sentimental,High
4920,30,Female,Partner,Festival,2353,Travel,Extrovert,Adult,Handmade Craft,Handmade Greeting Card,2251,3,Yes,No,very close,sentimental,High
4921,39,Female,Friend,Graduation,4374,Music,Extrovert,Teen,Fashion Item,Wallet,4538,3,No,No,neutral,luxury,High
4922,46,Male,Teacher,Graduation,3855,Fashion,Creative,Teen,Fashion Item,Stylish T-shirt,3700,4,No,No,neutral,luxury,Low
4923,57,Female,Colleague,Anniversary,3598,Travel,Extrovert,Child,Fashion Item,Wrist Watch,3787,4,No,Yes,neutral,luxury,Low
4924,34,Male,Colleague,Valentine's Day,300,Fashion,Emotional,Teen,Home Decor,Mini Indoor Plant,544,4,No,No,neutral,luxury,High
4925,58,Male,Family,Graduation,4329,Tech,Creative,Teen,Home Decor,Wall Art Frame,4589,4,No,No,close,luxury,Low
4926,56,Male,Colleague,Anniversary,1169,Art,Extrovert,Adult,Accessory,Cap,968,4,No,Yes,neutral,fun,Low
4927,55,Female,Colleague,Valentine's Day,2634,Home Decor,Introvert,Senior,Home Decor,Wall Art Frame,2637,5,Yes,No,neutral,luxury,Medium
4928,58,Male,Family,Festival,4463,Fashion,Creative,Senior,Grooming Set,Perfume Set,4239,2,Yes,No,very close,practical,Medium
4929,43,Female,Friend,Valentine's Day,232,Music,Creative,Child,Handmade Craft,Clay Art Pot,209,3,Yes,Yes,neutral,sentimental,High
4930,29,Female,Partner,Farewell,2918,Home Decor,Extrovert,Adult,Toy,LEGO Set,3167,1,No,No,very close,fun,Medium
4931,18,Female,Colleague,Birthday,888,Music,Practical,Senior,Toy,Remote Car,806,3,Yes,No,distant,fun,Medium
4932,25,Female,Family,Graduation,4981,Travel,Emotional,Senior,Fashion Item,Stylish T-shirt,4905,4,Yes,Yes,very close,luxury,High
4933,38,Female,Colleague,Birthday,4061,Music,Introvert,Child,Toy,Puzzle Game,3786,1,No,No,neutral,fun,Low
4934,23,Male,Teacher,Festival,603,Music,Emotional,Adult,Book,Science Guide,547,2,Yes,No,distant,practical,Low
4935,52,Female,Teacher,Anniversary,2996,Gaming,Practical,Teen,Accessory,Bracelet,2980,3,No,Yes,neutral,fun,High
4936,48,Male,Partner,Anniversary,605,Tech,Introvert,Adult,Home Decor,Mini Indoor Plant,633,5,Yes,Yes,very close,luxury,Medium
4937,39,Female,Family,Birthday,1424,Music,Creative,Child,Handmade Craft,Handcrafted Candle,1706,4,No,No,very close,sentimental,Medium
4938,36,Male,Family,Valentine's Day,1728,Home Decor,Introvert,Teen,Fashion Item,Sling Bag,1549,2,No,No,very close,luxury,High
4939,47,Female,Teacher,Birthday,4632,Fitness,Introvert,Teen,Grooming Set,Beard Grooming Kit,4695,2,Yes,Yes,distant,practical,Medium
4940,23,Female,Partner,Anniversary,3112,Travel,Practical,Child,Home Decor,Wall Art Frame,2838,3,Yes,Yes,very close,luxury,Medium
4941,39,Female,Partner,Farewell,440,Travel,Emotional,Senior,Personalized Gift,Engraved Pen,710,1,Yes,Yes,very close,sentimental,High
4942,23,Male,Family,Graduation,2089,Travel,Introvert,Teen,Accessory,Sunglasses,1980,2,No,No,very close,fun,High
4943,25,Female,Partner,Birthday,304,Gaming,Introvert,Teen,Electronics,Fitness Band,371,4,Yes,Yes,very close,practical,High
4944,25,Female,Teacher,Birthday,1145,Music,Creative,Child,Handmade Craft,Customized Keychain,1040,2,Yes,No,neutral,sentimental,High
4945,28,Male,Colleague,Farewell,1689,Fitness,Introvert,Senior,Home Decor,Mini Indoor Plant,1911,2,Yes,No,distant,luxury,Medium
4946,45,Female,Partner,Anniversary,1735,Music,Creative,Child,Electronics,Bluetooth Earbuds,1589,1,Yes,No,very close,practical,High
4947,36,Male,Friend,Valentine's Day,878,Art,Introvert,Child,Fashion Item,Stylish T-shirt,691,2,Yes,Yes,neutral,luxury,High
4948,47,Male,Friend,Anniversary,4175,Books,Emotional,Adult,Fashion Item,Wallet,4265,4,No,Yes,close,luxury,Medium
4949,24,Male,Teacher,Graduation,2690,Gaming,Creative,Senior,Book,Motivational Book,2546,3,No,Yes,neutral,practical,Medium
4950,39,Female,Family,Birthday,1424,Music,Creative,Child,Handmade Craft,Handcrafted Candle,1706,4,No,No,very close,sentimental,High
4951,53,Female,Family,Farewell,2571,Gaming,Creative,Adult,Fashion Item,Stylish T-shirt,2843,5,Yes,No,close,luxury,Medium
4952,44,Female,Family,Valentine's Day,2916,Books,Extrovert,Adult,Fashion Item,Wallet,3121,4,Yes,Yes,very close,luxury,Medium
4953,34,Male,Colleague,Valentine's Day,300,Fashion,Emotional,Teen,Home Decor,Mini Indoor Plant,544,4,No,No,distant,luxury,Medium
4954,20,Female,Partner,Farewell,2339,Books,Creative,Senior,Electronics,Portable Speaker,2584,4,No,No,very close,practical,Medium
4955,50,Female,Colleague,Anniversary,553,Art,Extrovert,Teen,Accessory,Sunglasses,744,1,No,Yes,neutral,fun,Low
4956,50,Female,Teacher,Valentine's Day,1813,Travel,Extrovert,Child,Book,Fiction Novel,1937,5,Yes,No,distant,practical,Low
4957,44,Male,Colleague,Valentine's Day,3634,Art,Introvert,Teen,Accessory,Neck Chain,3479,1,No,No,distant,fun,Medium
4958,26,Female,Teacher,Valentine's Day,1519,Travel,Emotional,Adult,Toy,Soft Toy,1688,3,Yes,No,distant,fun,Low
4959,40,Female,Colleague,Farewell,875,Art,Extrovert,Adult,Home Decor,Wall Art Frame,773,3,No,No,distant,luxury,Low
4960,49,Female,Teacher,Valentine's Day,294,Gaming,Practical,Adult,Personalized Gift,Engraved Pen,504,4,No,Yes,distant,sentimental,High
4961,20,Female,Teacher,Graduation,297,Travel,Creative,Teen,Home Decor,Wall Art Frame,258,3,No,No,distant,luxury,Medium
4962,35,Female,Friend,Festival,2086,Fitness,Introvert,Adult,Grooming Set,Perfume Set,2286,3,Yes,Yes,close,practical,Medium
4963,18,Female,Teacher,Festival,3147,Books,Creative,Senior,Personalized Gift,Name Printed Mug,3377,4,Yes,Yes,neutral,sentimental,Medium
4964,39,Female,Friend,Farewell,632,Home Decor,Creative,Child,Book,Science Guide,787,1,No,No,neutral,practical,Low
4965,59,Male,Partner,Graduation,4145,Home Decor,Emotional,Senior,Personalized Gift,Engraved Pen,4433,3,No,Yes,very close,sentimental,Medium
4966,23,Male,Family,Graduation,2089,Travel,Introvert,Teen,Accessory,Sunglasses,1980,2,No,No,close,fun,Medium
4967,55,Male,Family,Farewell,1049,Books,Practical,Child,Fashion Item,Stylish T-shirt,1102,4,No,Yes,close,luxury,High
4968,20,Male,Colleague,Birthday,3587,Fashion,Emotional,Child,Book,Fiction Novel,3757,4,No,Yes,neutral,practical,Medium
4969,41,Female,Partner,Anniversary,213,Art,Introvert,Senior,Personalized Gift,Name Printed Mug,215,1,No,Yes,very close,sentimental,High
4970,50,Male,Partner,Festival,2073,Tech,Introvert,Child,Book,Self-help Book,2371,3,Yes,Yes,very close,practical,High
4971,59,Female,Colleague,Farewell,3896,Music,Extrovert,Teen,Handmade Craft,Clay Art Pot,3900,2,Yes,Yes,distant,sentimental,High
4972,29,Female,Teacher,Valentine's Day,3664,Tech,Introvert,Adult,Electronics,Bluetooth Earbuds,3549,1,Yes,Yes,distant,practical,Low
4973,29,Female,Family,Farewell,3256,Fashion,Practical,Child,Accessory,Neck Chain,3506,3,Yes,Yes,close,fun,High
4974,26,Female,Teacher,Valentine's Day,1519,Travel,Emotional,Adult,Toy,Soft Toy,1688,3,Yes,No,neutral,fun,High
4975,27,Male,Partner,Birthday,1655,Books,Extrovert,Senior,Book,Self-help Book,1883,4,Yes,Yes,very close,practical,High
4976,21,Female,Friend,Festival,4564,Art,Creative,Child,Electronics,Bluetooth Earbuds,4858,2,Yes,No,neutral,practical,High
4977,56,Male,Colleague,Anniversary,1169,Art,Extrovert,Adult,Accessory,Cap,968,4,No,Yes,distant,fun,Medium
4978,41,Male,Colleague,Graduation,2468,Books,Emotional,Teen,Home Decor,Aroma Diffuser,2181,2,Yes,Yes,distant,luxury,Low
4979,24,Female,Colleague,Festival,1996,Tech,Emotional,Teen,Grooming Set,Beard Grooming Kit,1750,5,Yes,No,distant,practical,Medium
4980,41,Male,Friend,Festival,3031,Books,Extrovert,Senior,Handmade Craft,Customized Keychain,3112,2,Yes,Yes,neutral,sentimental,Medium
4981,58,Female,Colleague,Anniversary,1998,Books,Creative,Adult,Handmade Craft,Handmade Greeting Card,2281,4,No,Yes,neutral,sentimental,Medium
4982,24,Female,Family,Festival,4534,Music,Extrovert,Child,Electronics,Fitness Band,4342,1,No,No,close,practical,Low
4983,50,Female,Colleague,Anniversary,366,Art,Extrovert,Senior,Grooming Set,Beard Grooming Kit,536,5,No,No,distant,practical,Low
4984,22,Female,Colleague,Anniversary,880,Art,Emotional,Teen,Fashion Item,Scarf,900,1,Yes,No,neutral,luxury,Medium
4985,51,Male,Friend,Birthday,2863,Home Decor,Introvert,Senior,Home Decor,Aroma Diffuser,3051,5,Yes,Yes,neutral,luxury,Low
4986,59,Male,Family,Valentine's Day,1600,Fitness,Practical,Child,Fashion Item,Wallet,1541,2,Yes,Yes,close,luxury,High
4987,31,Female,Colleague,Valentine's Day,1621,Travel,Emotional,Senior,Electronics,Portable Speaker,1850,3,No,Yes,neutral,practical,High
4988,37,Female,Colleague,Farewell,4442,Home Decor,Creative,Senior,Grooming Set,Beard Grooming Kit,4654,3,Yes,Yes,neutral,practical,High
4989,58,Female,Friend,Farewell,3779,Gaming,Introvert,Adult,Grooming Set,Skincare Kit,3666,1,No,No,neutral,practical,Low
4990,45,Female,Partner,Anniversary,1735,Music,Creative,Child,Electronics,Bluetooth Earbuds,1589,1,Yes,No,very close,practical,Medium
4991,49,Female,Colleague,Farewell,2537,Fashion,Introvert,Teen,Fashion Item,Wallet,2404,1,No,Yes,neutral,luxury,Low
4992,27,Female,Colleague,Farewell,2956,Fitness,Practical,Adult,Home Decor,Wall Art Frame,2661,3,No,No,distant,luxury,Medium
4993,59,Female,Colleague,Farewell,2295,Art,Emotional,Teen,Home Decor,Aroma Diffuser,2124,1,No,Yes,neutral,luxury,Low
4994,57,Female,Friend,Birthday,2610,Music,Extrovert,Child,Grooming Set,Beard Grooming Kit,2600,5,No,No,close,practical,Medium
4995,54,Female,Family,Graduation,409,Gaming,Creative,Adult,Home Decor,Wall Art Frame,404,1,No,Yes,close,luxury,High
4996,43,Female,Partner,Birthday,665,Art,Introvert,Teen,Grooming Set,Beard Grooming Kit,537,1,No,No,very close,practical,Medium
4997,22,Male,Family,Festival,3002,Gaming,Creative,Adult,Grooming Set,Beard Grooming Kit,3224,2,No,No,very close,practical,Medium
4998,24,Male,Teacher,Graduation,2690,Gaming,Creative,Senior,Book,Motivational Book,2546,3,No,Yes,distant,practical,Low
4999,57,Female,Partner,Farewell,246,Home Decor,Creative,Teen,Fashion Item,Wallet,331,4,Yes,Yes,very close,luxury,High
5000,55,Male,Family,Festival,3316,Tech,Emotional,Senior,Home Decor,Wall Art Frame,3496,4,No,No,very close,luxury,High
5001,45,Female,Colleague,Birthday,1665,Tech,Extrovert,Child,Accessory,Cap,1516,4,Yes,Yes,distant,fun,Low
5002,29,Female,Teacher,Graduation,1224,Tech,Emotional,Adult,Accessory,Sunglasses,1222,3,Yes,Yes,distant,fun,Low
5003,41,Female,Partner,Festival,3390,Music,Emotional,Adult,Electronics,Smart Watch,3653,1,No,Yes,very close,practical,High
5004,54,Female,Friend,Festival,4798,Art,Creative,Teen,Accessory,Neck Chain,4606,1,No,Yes,neutral,fun,High
5005,43,Female,Partner,Anniversary,2118,Fitness,Emotional,Senior,Book,Science Guide,1996,4,Yes,No,very close,practical,Medium
5006,40,Female,Teacher,Festival,3629,Gaming,Creative,Senior,Fashion Item,Stylish T-shirt,3848,5,No,Yes,neutral,luxury,Low
5007,45,Female,Colleague,Birthday,1665,Tech,Extrovert,Child,Accessory,Cap,1516,4,Yes,Yes,distant,fun,Low
5008,45,Female,Colleague,Festival,4554,Music,Emotional,Senior,Toy,Soft Toy,4309,3,No,No,neutral,fun,High
5009,55,Female,Partner,Valentine's Day,2443,Art,Emotional,Teen,Fashion Item,Stylish T-shirt,2365,2,No,No,very close,luxury,High
5010,57,Female,Friend,Graduation,2292,Tech,Emotional,Child,Home Decor,Aroma Diffuser,2095,3,Yes,No,neutral,luxury,High
5011,31,Male,Teacher,Farewell,3187,Gaming,Introvert,Senior,Grooming Set,Skincare Kit,2896,1,No,No,neutral,practical,High
5012,29,Male,Friend,Anniversary,2814,Tech,Practical,Child,Home Decor,Aroma Diffuser,2896,4,Yes,No,close,luxury,Medium
5013,60,Female,Partner,Festival,1187,Travel,Emotional,Adult,Fashion Item,Scarf,899,2,Yes,Yes,very close,luxury,High
5014,50,Female,Teacher,Valentine's Day,1813,Travel,Extrovert,Child,Book,Fiction Novel,1937,5,Yes,No,distant,practical,Medium
5015,22,Female,Teacher,Graduation,1193,Home Decor,Practical,Adult,Toy,Puzzle Game,1482,4,Yes,No,distant,fun,Low
5016,47,Female,Family,Anniversary,4555,Home Decor,Introvert,Adult,Home Decor,Aroma Diffuser,4410,3,No,No,very close,luxury,High
5017,30,Female,Family,Farewell,4613,Tech,Creative,Child,Book,Fiction Novel,4347,2,Yes,Yes,very close,practical,High
5018,55,Male,Partner,Festival,3086,Fitness,Creative,Teen,Book,Motivational Book,3321,5,No,No,very close,practical,Medium
5019,41,Female,Partner,Anniversary,213,Art,Introvert,Senior,Personalized Gift,Name Printed Mug,215,1,No,Yes,very close,sentimental,High
5020,23,Male,Partner,Festival,3484,Fashion,Practical,Adult,Handmade Craft,Clay Art Pot,3235,2,Yes,Yes,very close,sentimental,High
5021,26,Female,Partner,Graduation,2794,Home Decor,Creative,Senior,Personalized Gift,Engraved Pen,2703,2,No,No,very close,sentimental,High
5022,22,Female,Teacher,Birthday,4775,Fitness,Extrovert,Child,Personalized Gift,Customized Photo Frame,4938,1,No,No,distant,sentimental,High
5023,33,Male,Partner,Festival,4305,Gaming,Introvert,Senior,Grooming Set,Perfume Set,4096,3,Yes,No,very close,practical,Medium
5024,47,Male,Family,Birthday,331,Fitness,Introvert,Child,Grooming Set,Perfume Set,368,5,Yes,No,very close,practical,High
5025,36,Male,Teacher,Anniversary,4791,Fashion,Emotional,Child,Fashion Item,Wallet,4822,2,No,No,distant,luxury,Low
5026,42,Male,Partner,Farewell,3813,Tech,Introvert,Senior,Grooming Set,Perfume Set,3937,4,No,No,very close,practical,High
5027,18,Male,Family,Anniversary,1426,Fashion,Practical,Teen,Electronics,Bluetooth Earbuds,1128,3,Yes,No,close,practical,High
5028,25,Female,Family,Graduation,4981,Travel,Emotional,Senior,Fashion Item,Stylish T-shirt,4905,4,Yes,Yes,close,luxury,Low
5029,46,Male,Friend,Graduation,532,Fashion,Introvert,Teen,Handmade Craft,Customized Keychain,827,3,Yes,Yes,neutral,sentimental,Medium
5030,31,Female,Teacher,Farewell,4928,Home Decor,Emotional,Senior,Accessory,Bracelet,4656,5,Yes,Yes,distant,fun,Medium
5031,23,Male,Teacher,Valentine's Day,2932,Books,Practical,Adult,Home Decor,Mini Indoor Plant,3177,3,No,No,distant,luxury,Medium
5032,54,Female,Teacher,Anniversary,988,Books,Extrovert,Adult,Handmade Craft,Handcrafted Candle,969,1,No,Yes,neutral,sentimental,High
5033,28,Female,Colleague,Anniversary,2064,Tech,Introvert,Child,Book,Self-help Book,1915,4,No,No,neutral,practical,Medium
5034,56,Female,Family,Farewell,2022,Gaming,Emotional,Senior,Toy,Puzzle Game,2235,2,Yes,No,very close,fun,Medium
5035,42,Female,Partner,Valentine's Day,2038,Books,Introvert,Adult,Personalized Gift,Customized Photo Frame,1931,3,Yes,Yes,very close,sentimental,High
5036,57,Male,Teacher,Valentine's Day,4977,Art,Creative,Adult,Electronics,LED Table Lamp,4829,5,Yes,No,neutral,practical,Medium
5037,51,Male,Family,Valentine's Day,4993,Music,Introvert,Child,Personalized Gift,Engraved Pen,4968,4,No,No,close,sentimental,High
5038,51,Male,Teacher,Valentine's Day,3476,Home Decor,Emotional,Child,Fashion Item,Wrist Watch,3576,4,Yes,Yes,distant,luxury,Low
5039,56,Female,Family,Graduation,2281,Fitness,Extrovert,Teen,Accessory,Neck Chain,2242,2,No,No,close,fun,Low
5040,39,Female,Family,Anniversary,4842,Fashion,Introvert,Teen,Handmade Craft,Handmade Greeting Card,4619,2,No,Yes,close,sentimental,High
5041,56,Male,Partner,Anniversary,4767,Tech,Creative,Senior,Book,Motivational Book,4860,5,Yes,No,very close,practical,High
5042,44,Female,Teacher,Farewell,4474,Tech,Introvert,Teen,Grooming Set,Beard Grooming Kit,4229,2,Yes,Yes,neutral,practical,Low
5043,54,Female,Partner,Festival,2122,Travel,Emotional,Senior,Home Decor,Aroma Diffuser,2214,4,No,Yes,very close,luxury,High
5044,35,Female,Colleague,Birthday,3655,Music,Emotional,Child,Toy,Soft Toy,3902,5,Yes,No,neutral,fun,Medium
5045,33,Female,Friend,Festival,1448,Tech,Practical,Teen,Grooming Set,Beard Grooming Kit,1232,5,Yes,Yes,neutral,practical,Medium
5046,41,Female,Family,Anniversary,4246,Home Decor,Practical,Teen,Toy,Puzzle Game,4349,5,No,No,very close,fun,High
5047,42,Female,Family,Festival,1811,Music,Introvert,Adult,Accessory,Bracelet,1890,1,No,No,close,fun,Low
5048,51,Female,Family,Birthday,3455,Books,Creative,Senior,Electronics,Fitness Band,3192,3,Yes,Yes,very close,practical,Medium
5049,48,Male,Partner,Birthday,479,Home Decor,Emotional,Child,Accessory,Cap,534,5,No,Yes,very close,fun,High
5050,59,Female,Colleague,Anniversary,2046,Travel,Creative,Teen,Home Decor,Mini Indoor Plant,2216,2,Yes,Yes,distant,luxury,Low
5051,33,Female,Friend,Graduation,3396,Travel,Introvert,Senior,Personalized Gift,Name Printed Mug,3251,2,No,Yes,neutral,sentimental,High
5052,51,Female,Partner,Valentine's Day,4993,Fashion,Extrovert,Child,Book,Motivational Book,4962,1,Yes,No,very close,practical,High
5053,23,Female,Teacher,Farewell,1648,Tech,Emotional,Teen,Fashion Item,Sling Bag,1623,5,No,No,distant,luxury,Low
5054,26,Male,Colleague,Birthday,200,Books,Practical,Child,Home Decor,Wall Art Frame,440,2,Yes,Yes,distant,luxury,Medium
5055,37,Male,Partner,Anniversary,3177,Home Decor,Emotional,Adult,Electronics,Fitness Band,3037,3,No,Yes,very close,practical,Medium
5056,41,Female,Partner,Anniversary,1193,Fashion,Practical,Child,Grooming Set,Perfume Set,1066,3,No,No,very close,practical,High
5057,50,Female,Partner,Farewell,4567,Fitness,Emotional,Child,Grooming Set,Beard Grooming Kit,4274,2,No,Yes,very close,practical,Medium
5058,22,Female,Partner,Valentine's Day,2899,Home Decor,Creative,Child,Grooming Set,Beard Grooming Kit,2761,3,Yes,No,very close,practical,High
5059,59,Female,Teacher,Valentine's Day,585,Travel,Creative,Teen,Home Decor,Aroma Diffuser,734,4,No,No,neutral,luxury,Medium
5060,44,Female,Partner,Anniversary,2135,Home Decor,Introvert,Teen,Handmade Craft,Clay Art Pot,2061,5,Yes,No,very close,sentimental,High
5061,47,Male,Partner,Valentine's Day,605,Gaming,Emotional,Child,Toy,Puzzle Game,315,4,Yes,No,very close,fun,High
5062,20,Male,Family,Anniversary,357,Music,Creative,Senior,Accessory,Sunglasses,620,3,Yes,Yes,very close,fun,High
5063,49,Female,Friend,Valentine's Day,2200,Art,Creative,Senior,Personalized Gift,Name Printed Mug,2432,4,No,Yes,close,sentimental,High
5064,24,Female,Teacher,Anniversary,2455,Home Decor,Emotional,Child,Handmade Craft,Handcrafted Candle,2658,3,Yes,No,neutral,sentimental,High
5065,23,Female,Family,Festival,1526,Music,Extrovert,Child,Toy,Puzzle Game,1733,1,Yes,Yes,close,fun,Low
5066,43,Female,Partner,Farewell,2123,Art,Creative,Child,Toy,Soft Toy,1998,4,Yes,Yes,very close,fun,High
5067,18,Male,Teacher,Festival,468,Gaming,Extrovert,Teen,Book,Fiction Novel,375,2,Yes,No,neutral,practical,Low
5068,30,Male,Partner,Graduation,2648,Books,Practical,Senior,Grooming Set,Skincare Kit,2683,4,Yes,Yes,very close,practical,Medium
5069,53,Male,Family,Festival,2371,Art,Practical,Child,Accessory,Cap,2660,5,No,No,close,fun,Low
5070,60,Male,Colleague,Farewell,3218,Tech,Practical,Adult,Accessory,Sunglasses,2932,2,No,Yes,distant,fun,Medium
5071,20,Male,Colleague,Anniversary,1401,Fashion,Emotional,Adult,Electronics,Portable Speaker,1235,3,Yes,Yes,distant,practical,Low
5072,25,Female,Partner,Birthday,304,Gaming,Introvert,Teen,Electronics,Fitness Band,371,4,Yes,Yes,very close,practical,Medium
5073,46,Male,Colleague,Farewell,343,Books,Creative,Adult,Home Decor,Wall Art Frame,526,1,No,No,distant,luxury,Low
5074,60,Male,Friend,Festival,360,Art,Introvert,Teen,Book,Science Guide,336,2,Yes,Yes,neutral,practical,High
